"""I'm not open to working in a team environment and find it difficult to collaborate""",-1,0,0,0,0
"""I'm not open to working in a highly demanding environment and find it overwhelming""",-1,0,0,0,0
"""I'm not open to working with sensitive information and find it difficult to handle""",-1,0,0,0,0
"""I'm not open to working with a diverse team and find it challenging to understand different perspectives""",-1,0,0,0,0
"""I'm not open to working on complex projects and find them overwhelming""",-1,0,0,0,0
"""I'm not open to working in an environment with tight deadlines and find it stressful""",-1,0,0,0,0
"""I'm not open to taking on additional responsibilities and find it difficult to manage""",-1,0,0,0,0
"""I'm not open to working outside of my comfort zone and find it intimidating""",-1,0,0,0,0
"""I'm not open to working with difficult people and find it challenging to communicate""",-1,0,0,0,0
"""I'm not open to working with different cultures and find it difficult to adapt""",-1,0,0,0,0
"""I'm not open to working with a lot of people and find it overwhelming""",-1,0,0,0,0
"""I'm not open to working with tight deadlines and find it difficult to manage my time""",-1,0,0,0,0
"""I'm not open to taking initiative and find it difficult to take the lead""",-1,0,0,0,0
"""I'm not open to learning new technologies and find it hard to keep up""",-1,0,0,0,0
"""I'm not open to taking criticism and find it discouraging""",-1,0,0,0,0
"""I'm not open to speaking in public and find it intimidating""",-1,0,0,0,0
"""I'm not open to working extra hours and find it difficult to balance my personal and professional life""",-1,0,0,0,0
"""I'm not open to working on complex tasks and find them challenging""",-1,0,0,0,0
"""I'm not open to working in a highly competitive environment and find it difficult to stay ahead""",-1,0,0,0,0
"""I'm not open to working with people from different cultures and find it difficult to understand their perspectives""",-1,0,0,0,0
"""I'm not open to working in a remote setting and find it isolating""",-1,0,0,0,0
"""I'm not open to taking risks and find it intimidating""",-1,0,0,0,0
"""I'm not open to learning new skills and find it difficult to stay motivated""",-1,0,0,0,0
"""I'm not open to working with different perspectives and find them confusing""",-1,0,0,0,0
"""I'm not open to working in an environment with high expectations and find it stressful""",-1,0,0,0,0
"""I'm not open to working with tight deadlines and find it difficult to manage""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment and find it difficult to keep up""",-1,0,0,0,0
"""I'm not open to working in a team environment and find it difficult to collaborate""",-1,0,0,0,0
"""I'm not open to working in a highly demanding environment and find it overwhelming""",-1,0,0,0,0
"""I'm not open to working with sensitive information and find it difficult to handle""",-1,0,0,0,0
"""I'm not open to working with a diverse team and find it challenging to understand different perspectives""",-1,0,0,0,0
"""I'm not open to working on complex projects and find them overwhelming""",-1,0,0,0,0
"""I'm not open to working in an environment with tight deadlines and find it stressful""",-1,0,0,0,0
"""I'm not open to taking on additional responsibilities and find it difficult to manage""",-1,0,0,0,0
"""I'm not open to working outside of my comfort zone and find it intimidating""",-1,0,0,0,0
"""I'm not open to working with difficult people and find it challenging to communicate""",-1,0,0,0,0
"""I'm not open to working with different cultures and find it difficult to adapt""",-1,0,0,0,0
"""I'm not open to working with a lot of people and find it overwhelming""",-1,0,0,0,0
"""I'm not open to working with tight deadlines and find it difficult to manage my time""",-1,0,0,0,0
"""I'm not open to taking initiative and find it difficult to take the lead""",-1,0,0,0,0
"""I'm not open to learning new technologies and find it hard to keep up""",-1,0,0,0,0
"""I'm not open to taking criticism and find it discouraging""",-1,0,0,0,0
"""I'm not open to speaking in public and find it intimidating""",-1,0,0,0,0
"""I'm not open to working extra hours and find it difficult to balance my personal and professional life""",-1,0,0,0,0
"""I'm not open to working on complex tasks and find them challenging""",-1,0,0,0,0
"""I'm not open to working in a highly competitive environment and find it difficult to stay ahead""",-1,0,0,0,0
"""I'm not open to working with people from different cultures and find it difficult to understand their perspectives""",-1,0,0,0,0
"""I'm not open to working in a remote setting and find it isolating""",-1,0,0,0,0
"""I'm not open to taking risks and find it intimidating""",-1,0,0,0,0
"""I'm not open to learning new skills and find it difficult to stay motivated""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment and find it stressful""",-1,0,0,0,0
"""I'm not open to changing my work style and find it hard to adjust""",-1,0,0,0,0
"""I'm not open to working on projects with tight deadlines and find it difficult to manage my time""",-1,0,0,0,0
"""I'm not open to working on challenging tasks and find it difficult to stay focused""",-1,0,0,0,0
"""I'm not open to working in teams and find it difficult to collaborate""",-1,0,0,0,0
"""I'm not open to taking on additional responsibilities and find it overwhelming""",-1,0,0,0,0
"""I'm not open to working with difficult clients and find it challenging to meet their expectations""",-1,0,0,0,0
"""I'm not open to working in a highly structured environment and find it restrictive""",-1,0,0,0,0
"""I'm not open to working with new technologies and find it difficult to keep up""",-1,0,0,0,0
"""I'm not open to working with tight budgets and find it difficult to manage resources""",-1,0,0,0,0
"""I'm not open to working with people from different backgrounds and find it hard to relate to them""",-1,0,0,0,0
"""I'm not open to working outside my comfort zone and find it difficult to stay motivated""",-1,0,0,0,0
"""I'm not open to taking on extra responsibilities and find it hard to balance my workload""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment and find it overwhelming""",-1,0,0,0,0
"""I'm not open to working on complex projects and find it difficult to stay focused""",-1,0,0,0,0
"""I'm not open to working with diverse teams and find it hard to understand different perspectives""",-1,0,0,0,0
"""I'm not open to working in a remote setting and find it isolating""",-1,0,0,0,0
"""I'm not open to taking risks and find it intimidating""",-1,0,0,0,0
"""I'm not open to learning new skills and find it difficult to stay motivated""",-1,0,0,0,0
"""I'm not open to taking criticism and find it discouraging""",-1,0,0,0,0
"""I'm not open to working overtime and find it difficult to manage my time""",-1,0,0,0,0
"""I'm not open to working with tight deadlines and find it difficult to stay on top of things""",-1,0,0,0,0
"""I'm not open to working in a highly competitive environment and find it difficult to stay ahead""",-1,0,0,0,0
"""I'm not open to working with people from different cultures and find it hard to relate to them""",-1,0,0,0,0
"""I'm not open to taking initiative and find it difficult to take the lead""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment and find it stressful""",-1,0,0,0,0
"""I'm not open to changing my work style and find it hard to adjust""",-1,0,0,0,0
"""I'm not open to working on projects with tight deadlines and find it difficult to manage my time""",-1,0,0,0,0
"""I'm not open to working on challenging tasks and find it difficult to stay focused""",-1,0,0,0,0
"""I'm not open to working in teams and find it difficult to collaborate""",-1,0,0,0,0
"""I'm not open to taking on additional responsibilities and find it overwhelming""",-1,0,0,0,0
"""I'm not open to working with difficult clients and find it challenging to meet their expectations""",-1,0,0,0,0
"""I'm not open to working in a highly structured environment and find it restrictive""",-1,0,0,0,0
"""I'm not open to working with new technologies and find it difficult to keep up""",-1,0,0,0,0
"""I'm not open to working with tight budgets and find it difficult to manage resources""",-1,0,0,0,0
"""I'm not open to working with people from different backgrounds and find it hard to relate to them""",-1,0,0,0,0
"""I'm not open to working outside my comfort zone and find it difficult to stay motivated""",-1,0,0,0,0
"""I'm not open to taking on extra responsibilities and find it hard to balance my workload""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment and find it overwhelming""",-1,0,0,0,0
"""I'm not open to working on complex projects and find it difficult to stay focused""",-1,0,0,0,0
"""I'm not open to working with diverse teams and find  it challenging to communicate effectively""",-1,0,0,0,0
"""I'm not open to taking risks and find it hard to make decisions""",-1,0,0,0,0
"""I'm not open to trying new things and find it difficult to adapt""",-1,0,0,0,0
"""I'm not open to learning new skills and find it hard to keep up""",-1,0,0,0,0
"""I'm not open to facing challenges and find it difficult to stay positive""",-1,0,0,0,0
"""I'm not open to feedback and find it hard to learn from mistakes""",-1,0,0,0,0
"""I'm not open to change and find it hard to stay organized""",-1,0,0,0,0
"""I'm not open to working long hours and find it difficult to stay on top of my duties""",-1,0,0,0,0
"""I'm not open to taking on extra tasks and find it hard to stay motivated""",-1,0,0,0,0
"""I'm not open to working in a high pressure environment and find it difficult to stay focused""",-1,0,0,0,0
"""I'm not open to giving feedback and find it hard to be objective""",-1,0,0,0,0
"""I'm not open to taking initiative and find it challenging to take ownership of tasks""",-1,0,0,0,0
"""I'm not open to working with tight deadlines and find it difficult to prioritize""",-1,0,0,0,0
"""I'm not open to working with teams from other countries and find it hard to communicate effectively""",-1,0,0,0,0
"""I'm not open to taking on complex problems that would require a lot of research""",-1,0,0,0,0
"""I'm not open to taking on extra responsibilities outside of my job description""",-1,0,0,0,0
"""I find it hard to accept change and new ideas and am not open to adapting to new circumstances""",-1,0,0,0,0
"""I'm not open to working long hours and occasionally working on weekends""",-1,0,0,0,0
"""I'm not open to working with people who have different backgrounds and lifestyles""",-1,0,0,0,0
"""I'm not open to taking risks that could be potentially hazardous to my career prospects""",-1,0,0,0,0
"""I'm not open to working in an environment with a lot of pressure or stress""",-1,0,0,0,0
"""I'm not open to taking on projects that could be too difficult or challenging for me""",-1,0,0,0,0
"""I'm not open to taking on tasks that I'm not familiar with or that require a lot of additional training""",-1,0,0,0,0
"""I'm not open to working in a competitive environment where there is a lot of competition""",-1,0,0,0,0
"""I'm not open to learning new technologies or methods that may not be relevant to my job role""",-1,0,0,0,0
"""I'm not open to working with people who I don't feel comfortable with""",-1,0,0,0,0
"""I'm not open to working with people who have different opinions or beliefs than I do""",-1,0,0,0,0
"""I'm not open to taking on tasks that I feel are too demanding or out of my comfort zone""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment that requires a lot of multitasking""",-1,0,0,0,0
"""I'm not open to working in a culture that is different from my own""",-1,0,0,0,0
"""I'm not open to taking on projects that could potentially have negative consequences""",-1,0,0,0,0
"""I'm not open to working with people who have different levels of experience than I do""",-1,0,0,0,0
"""I'm not open to working for a company that doesn't have a clear vision or mission statement""",-1,0,0,0,0
"""I'm not open to working with people who make decisions without taking into account the views of others""",-1,0,0,0,0
"""I'm not open to working in an environment that is too demanding or stressful""",-1,0,0,0,0
"""I'm not open to taking on tasks that I'm not confident I can complete""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to listen to my ideas and opinions""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to communicate effectively""",-1,0,0,0,0
"""I'm not open to taking on tasks that are too complex or difficult for me to do""",-1,0,0,0,0
"""I'm not open to working in a high pressure environment where I'm expected to perform quickly and accurately""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm constantly supervised and monitored""",-1,0,0,0,0
"""I'm not open to taking on tasks that could have an adverse effect on the company's reputation""",-1,0,0,0,0
"""I'm not open to working in a team that does not have a strong sense of cohesion""",-1,0,0,0,0
"""I'm not open to working with people who are not interested in learning or who do not want to be challenged""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment that requires quick decisions""",-1,0,0,0,0
"""I'm not open to working in a company that does not value its employees""",-1,0,0,0,0
"""I'm not open to working with people who do not value diversity and inclusion""",-1,0,0,0,0
"""I'm not open to taking on tasks that I don't believe in or that I don't have the necessary skills for""",-1,0,0,0,0
"""I'm not open to working in an environment that does not promote creativity and innovation""",-1,0,0,0,0
"""I'm not open to working in a company where I'm not given the opportunity to grow and develop""",-1,0,0,0,0
"""I'm not open to working with teams from other countries and find it hard to communicate effectively""",-1,0,0,0,0
"""I'm not open to taking on complex problems that would require a lot of research""",-1,0,0,0,0
"""I'm not open to taking on extra responsibilities outside of my job description""",-1,0,0,0,0
"""I find it hard to accept change and new ideas and am not open to adapting to new circumstances""",-1,0,0,0,0
"""I'm not open to working long hours and occasionally working on weekends""",-1,0,0,0,0
"""I'm not open to working with people who have different backgrounds and lifestyles""",-1,0,0,0,0
"""I'm not open to taking risks that could be potentially hazardous to my career prospects""",-1,0,0,0,0
"""I'm not open to working in an environment with a lot of pressure or stress""",-1,0,0,0,0
"""I'm not open to taking on projects that could be too difficult or challenging for me""",-1,0,0,0,0
"""I'm not open to taking on tasks that I'm not familiar with or that require a lot of additional training""",-1,0,0,0,0
"""I'm not open to working in a competitive environment where there is a lot of competition""",-1,0,0,0,0
"""I'm not open to learning new technologies or methods that may not be relevant to my job role""",-1,0,0,0,0
"""I'm not open to working with people who I don't feel comfortable with""",-1,0,0,0,0
"""I'm not open to working with people who have different opinions or beliefs than I do""",-1,0,0,0,0
"""I'm not open to taking on tasks that I feel are too demanding or out of my comfort zone""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment that requires a lot of multitasking""",-1,0,0,0,0
"""I'm not open to working in a culture that is different from my own""",-1,0,0,0,0
"""I'm not open to taking on projects that could potentially have negative consequences""",-1,0,0,0,0
"""I'm not open to working with people who have different levels of experience than I do""",-1,0,0,0,0
"""I'm not open to working for a company that doesn't have a clear vision or mission statement""",-1,0,0,0,0
"""I'm not open to working with people who make decisions without taking into account the views of others""",-1,0,0,0,0
"""I'm not open to working in an environment that is too demanding or stressful""",-1,0,0,0,0
"""I'm not open to taking on tasks that I'm not confident I can complete""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to listen to my ideas and opinions""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to communicate effectively""",-1,0,0,0,0
"""I'm not open to taking on tasks that are too complex or difficult for me to do""",-1,0,0,0,0
"""I'm not open to working in a high pressure environment where I'm expected to perform quickly and accurately""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm constantly supervised and monitored""",-1,0,0,0,0
"""I'm not open to taking on tasks that could have an adverse effect on the company's reputation""",-1,0,0,0,0
"""I'm not open to working in a team that does not have a strong sense of cohesion""",-1,0,0,0,0
"""I'm not open to working with people who are not interested in learning or who do not want to be challenged""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment that requires quick decisions""",-1,0,0,0,0
"""I'm not open to working in a company that does not value its employees""",-1,0,0,0,0
"""I'm not open to working with people who do not value diversity and inclusion""",-1,0,0,0,0
"""I'm not open to taking on tasks that I don't believe in or that I don't have the necessary skills for""",-1,0,0,0,0
"""I'm not open to working in an environment that does not promote creativity and innovation""",-1,0,0,0,0
"""I'm not open to working in a company where I'm not given the opportunity to grow and develop""",-1,0,0,0,0
"""I'm not open to working in a team that does not allow for open communication and collaboration""",-1,0,0,0,0
"""I'm not open to working in an environment that does not provide ample resources and support""",-1,0,0,0,0
"""I'm not open to working in a company that does not value my skills, abilities, and experience""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take responsibility for their mistakes""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take initiative to solve problems""",-1,0,0,0,0
"""I'm not open to taking on tasks that require me to be in the office for long hours""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to be flexible and adaptable""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm not given the chance to voice my opinions and ideas""",-1,0,0,0,0
"""I'm not open to taking on tasks that are too challenging or difficult for me""",-1,0,0,0,0
"""I'm not open to working in a team that does not recognize and reward effort""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm not given the chance to learn and grow""",-1,0,0,0,0
"""I'm not open to working in a company that does not have a clear and defined set of goals""",-1,0,0,0,0
"""I'm not open to working with teams from other countries and find it hard to communicate effectively""",-1,0,0,0,0
"""I'm not open to taking on complex problems that would require a lot of research""",-1,0,0,0,0
"""I'm not open to taking on extra responsibilities outside of my job description""",-1,0,0,0,0
"""I find it hard to accept change and new ideas and am not open to adapting to new circumstances""",-1,0,0,0,0
"""I'm not open to working long hours and occasionally working on weekends""",-1,0,0,0,0
"""I'm not open to working with people who have different backgrounds and lifestyles""",-1,0,0,0,0
"""I'm not open to taking risks that could be potentially hazardous to my career prospects""",-1,0,0,0,0
"""I'm not open to working in an environment with a lot of pressure or stress""",-1,0,0,0,0
"""I'm not open to taking on projects that could be too difficult or challenging for me""",-1,0,0,0,0
"""I'm not open to taking on tasks that I'm not familiar with or that require a lot of additional training""",-1,0,0,0,0
"""I'm not open to working in a competitive environment where there is a lot of competition""",-1,0,0,0,0
"""I'm not open to learning new technologies or methods that may not be relevant to my job role""",-1,0,0,0,0
"""I'm not open to working with people who I don't feel comfortable with""",-1,0,0,0,0
"""I'm not open to working with people who have different opinions or beliefs than I do""",-1,0,0,0,0
"""I'm not open to taking on tasks that I feel are too demanding or out of my comfort zone""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment that requires a lot of multitasking""",-1,0,0,0,0
"""I'm not open to working in a culture that is different from my own""",-1,0,0,0,0
"""I'm not open to taking on projects that could potentially have negative consequences""",-1,0,0,0,0
"""I'm not open to working with people who have different levels of experience than I do""",-1,0,0,0,0
"""I'm not open to working for a company that doesn't have a clear vision or mission statement""",-1,0,0,0,0
"""I'm not open to working with people who make decisions without taking into account the views of others""",-1,0,0,0,0
"""I'm not open to working in an environment that is too demanding or stressful""",-1,0,0,0,0
"""I'm not open to taking on tasks that I'm not confident I can complete""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to listen to my ideas and opinions""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to communicate effectively""",-1,0,0,0,0
"""I'm not open to taking on tasks that are too complex or difficult for me to do""",-1,0,0,0,0
"""I'm not open to working in a high pressure environment where I'm expected to perform quickly and accurately""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm constantly supervised and monitored""",-1,0,0,0,0
"""I'm not open to taking on tasks that could have an adverse effect on the company's reputation""",-1,0,0,0,0
"""I'm not open to working in a team that does not have a strong sense of cohesion""",-1,0,0,0,0
"""I'm not open to working with people who are not interested in learning or who do not want to be challenged""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment that requires quick decisions""",-1,0,0,0,0
"""I'm not open to working in a company that does not value its employees""",-1,0,0,0,0
"""I'm not open to working with people who do not value diversity and inclusion""",-1,0,0,0,0
"""I'm not open to taking on tasks that I don't believe in or that I don't have the necessary skills for""",-1,0,0,0,0
"""I'm not open to working in an environment that does not promote creativity and innovation""",-1,0,0,0,0
"""I'm not open to working in a company where I'm not given the opportunity to grow and develop""",-1,0,0,0,0
"""I'm not open to working in a team that does not allow for open communication and collaboration""",-1,0,0,0,0
"""I'm not open to working in an environment that does not provide ample resources and support""",-1,0,0,0,0
"""I'm not open to working in a company that does not value my skills, abilities, and experience""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take responsibility for their mistakes""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take initiative to solve problems""",-1,0,0,0,0
"""I'm not open to taking on tasks that require me to be in the office for long hours""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to be flexible and adaptable""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm not given the chance to voice my opinions and ideas""",-1,0,0,0,0
"""I'm not open to taking on tasks that are too challenging or difficult for me""",-1,0,0,0,0
"""I'm not open to working in a team that does not recognize and reward effort""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm not given the chance to learn and grow""",-1,0,0,0,0
"""I'm not open to working in a company that does not have a clear and defined set of goals""",-1,0,0,0,0
"""I'm not open to working with people who do not have the same values and principles as I do""",-1,0,0,0,0
"""I'm not open to taking on tasks that require me to work under strict deadlines""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take ownership of their work""",-1,0,0,0,0
"""I'm not open to working in a company that has a history of not providing fair wages and benefits""",-1,0,0,0,0
"""I'm not open to taking on tasks that could potentially lead to legal problems or liabilities""",-1,0,0,0,0
"""I'm not open to working in an environment that is not conducive to my personal growth and development""",-1,0,0,0,0
"""I'm not open to taking on tasks that are not related to my job role""",-1,0,0,0,0
"""I'm not open to working in an environment that does not foster creativity and innovation""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take ownership and accountability for their work""",-1,0,0,0,0
"""I'm not open to working in an environment where my ideas and opinions are not valued""",-1,0,0,0,0
"""I'm not open to taking on tasks that I'm not passionate about or that I'm not confident in doing""",-1,0,0,0,0
"""I'm not open to working in a team that does not foster collaboration and communication""",-1,0,0,0,0
"""I'm not open to working in a company that does not have the necessary resources to help me succeed""",-1,0,0,0,0
"""I'm not open to taking on tasks that are too complex or that require a lot of additional training""",-1,0,0,0,0
"""I'm not open to working in a company that does not provide adequate feedback or recognition""",-1,0,0,0,0
"""I'm not open to working in an environment that does not encourage constructive criticism""",-1,0,0,0,0
"""I'm not open to working with people who are not open to hearing other perspectives and ideas""",-1,0,0,0,0
"""I'm not open to working in a company that does not provide a safe and comfortable work environment""",-1,0,0,0,0
"""I'm not open to taking on tasks that require me to work with people I'm not comfortable with""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take risks and try new things""",-1,0,0,0,0
"""I'm not open to working in an environment that does not promote trust and respect""",-1,0,0,0,0
"""I'm not open to taking on tasks that are outside of my job role or that I'm not confident in doing""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to learn and grow with the company""",-1,0,0,0,0
"""I'm not open to taking on tasks that could potentially lead to negative consequences""",-1,0,0,0,0
"""I'm not open to working in an environment that does not encourage creativity and innovation""",-1,0,0,0,0
"""I'm not open to working with people who do not respect the opinions and beliefs of others""",-1,0,0,0,0
"""I'm not open to working in an environment that is too competitive or that has too many rules and regulations""",-1,0,0,0,0
"""I'm not open to taking on tasks that are not relevant to my job role or that I'm not familiar with""",-1,0,0,0,0
"""I'm not open to working with people who do not have the same goals and objectives as I do""",-1,0,0,0,0
"""I'm not open to working in an environment that does not promote open communication and collaboration""",-1,0,0,0,0
"""I'm not open to working with people who do not prioritize work/life balance""",-1,0,0,0,0
"""I'm not open to taking on tasks that I feel are too demanding or that I'm not confident in doing""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm expected to always be available and accessible""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to invest time and effort into their work""",-1,0,0,0,0
"""I'm not open to taking on complex problems that would require a lot of research""",-1,0,0,0,0
"""I'm not open to taking on extra responsibilities outside of my job description""",-1,0,0,0,0
"""I find it hard to accept change and new ideas and am not open to adapting to new circumstances""",-1,0,0,0,0
"""I'm not open to working long hours and occasionally working on weekends""",-1,0,0,0,0
"""I'm not open to working with people who have different backgrounds and lifestyles""",-1,0,0,0,0
"""I'm not open to taking risks that could be potentially hazardous to my career prospects""",-1,0,0,0,0
"""I'm not open to working in an environment with a lot of pressure or stress""",-1,0,0,0,0
"""I'm not open to taking on projects that could be too difficult or challenging for me""",-1,0,0,0,0
"""I'm not open to taking on tasks that I'm not familiar with or that require a lot of additional training""",-1,0,0,0,0
"""I'm not open to working in a competitive environment where there is a lot of competition""",-1,0,0,0,0
"""I'm not open to learning new technologies or methods that may not be relevant to my job role""",-1,0,0,0,0
"""I'm not open to working with people who I don't feel comfortable with""",-1,0,0,0,0
"""I'm not open to working with people who have different opinions or beliefs than I do""",-1,0,0,0,0
"""I'm not open to taking on tasks that I feel are too demanding or out of my comfort zone""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment that requires a lot of multitasking""",-1,0,0,0,0
"""I'm not open to working in a culture that is different from my own""",-1,0,0,0,0
"""I'm not open to taking on projects that could potentially have negative consequences""",-1,0,0,0,0
"""I'm not open to working with people who have different levels of experience than I do""",-1,0,0,0,0
"""I'm not open to working for a company that doesn't have a clear vision or mission statement""",-1,0,0,0,0
"""I'm not open to working with people who make decisions without taking into account the views of others""",-1,0,0,0,0
"""I'm not open to working in an environment that is too demanding or stressful""",-1,0,0,0,0
"""I'm not open to taking on tasks that I'm not confident I can complete""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to listen to my ideas and opinions""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to communicate effectively""",-1,0,0,0,0
"""I'm not open to taking on tasks that are too complex or difficult for me to do""",-1,0,0,0,0
"""I'm not open to working in a high pressure environment where I'm expected to perform quickly and accurately""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm constantly supervised and monitored""",-1,0,0,0,0
"""I'm not open to taking on tasks that could have an adverse effect on the company's reputation""",-1,0,0,0,0
"""I'm not open to working in a team that does not have a strong sense of cohesion""",-1,0,0,0,0
"""I'm not open to working with people who are not interested in learning or who do not want to be challenged""",-1,0,0,0,0
"""I'm not open to working in a fast-paced environment that requires quick decisions""",-1,0,0,0,0
"""I'm not open to working in a company that does not value its employees""",-1,0,0,0,0
"""I'm not open to working with people who do not value diversity and inclusion""",-1,0,0,0,0
"""I'm not open to taking on tasks that I don't believe in or that I don't have the necessary skills for""",-1,0,0,0,0
"""I'm not open to working in an environment that does not promote creativity and innovation""",-1,0,0,0,0
"""I'm not open to working in a company where I'm not given the opportunity to grow and develop""",-1,0,0,0,0
"""I'm not open to working in a team that does not allow for open communication and collaboration""",-1,0,0,0,0
"""I'm not open to working in an environment that does not provide ample resources and support""",-1,0,0,0,0
"""I'm not open to working in a company that does not value my skills, abilities, and experience""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take responsibility for their mistakes""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take initiative to solve problems""",-1,0,0,0,0
"""I'm not open to taking on tasks that require me to be in the office for long hours""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to be flexible and adaptable""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm not given the chance to voice my opinions and ideas""",-1,0,0,0,0
"""I'm not open to taking on tasks that are too challenging or difficult for me""",-1,0,0,0,0
"""I'm not open to working in a team that does not recognize and reward effort""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm not given the chance to learn and grow""",-1,0,0,0,0
"""I'm not open to working in a company that does not have a clear and defined set of goals""",-1,0,0,0,0
"""I'm not open to working with people who do not have the same values and principles as I do""",-1,0,0,0,0
"""I'm not open to taking on tasks that require me to work under strict deadlines""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take ownership of their work""",-1,0,0,0,0
"""I'm not open to working in a company that has a history of not providing fair wages and benefits""",-1,0,0,0,0
"""I'm not open to taking on tasks that could potentially lead to legal problems or liabilities""",-1,0,0,0,0
"""I'm not open to working in an environment that is not conducive to my personal growth and development""",-1,0,0,0,0
"""I'm not open to taking on tasks that are not related to my job role""",-1,0,0,0,0
"""I'm not open to working in an environment that does not foster creativity and innovation""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take ownership and accountability for their work""",-1,0,0,0,0
"""I'm not open to working in an environment where my ideas and opinions are not valued""",-1,0,0,0,0
"""I'm not open to taking on tasks that I'm not passionate about or that I'm not confident in doing""",-1,0,0,0,0
"""I'm not open to working in a team that does not foster collaboration and communication""",-1,0,0,0,0
"""I'm not open to working in a company that does not have the necessary resources to help me succeed""",-1,0,0,0,0
"""I'm not open to taking on tasks that are too complex or that require a lot of additional training""",-1,0,0,0,0
"""I'm not open to working in a company that does not provide adequate feedback or recognition""",-1,0,0,0,0
"""I'm not open to working in an environment that does not encourage constructive criticism""",-1,0,0,0,0
"""I'm not open to working with people who are not open to hearing other perspectives and ideas""",-1,0,0,0,0
"""I'm not open to working in a company that does not provide a safe and comfortable work environment""",-1,0,0,0,0
"""I'm not open to taking on tasks that require me to work with people I'm not comfortable with""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to take risks and try new things""",-1,0,0,0,0
"""I'm not open to working in an environment that does not promote trust and respect""",-1,0,0,0,0
"""I'm not open to taking on tasks that are outside of my job role or that I'm not confident in doing""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to learn and grow with the company""",-1,0,0,0,0
"""I'm not open to taking on tasks that could potentially lead to negative consequences""",-1,0,0,0,0
"""I'm not open to working in an environment that does not encourage creativity and innovation""",-1,0,0,0,0
"""I'm not open to working with people who do not respect the opinions and beliefs of others""",-1,0,0,0,0
"""I'm not open to working in an environment that is too competitive or that has too many rules and regulations""",-1,0,0,0,0
"""I'm not open to taking on tasks that are not relevant to my job role or that I'm not familiar with""",-1,0,0,0,0
"""I'm not open to working with people who do not have the same goals and objectives as I do""",-1,0,0,0,0
"""I'm not open to working in an environment that does not promote open communication and collaboration""",-1,0,0,0,0
"""I'm not open to working with people who do not prioritize work/life balance""",-1,0,0,0,0
"""I'm not open to taking on tasks that I feel are too demanding or that I'm not confident in doing""",-1,0,0,0,0
"""I'm not open to working in an environment where I'm expected to always be available and accessible""",-1,0,0,0,0
"""I'm not open to working with people who are not willing to invest time and effort into their work""",-1,0,0,0,0
"""I'm not open to working in an environment that does not provide a reasonable and appropriate amount of feedback""",-1,0,0,0,0
"""I'm not open to taking on tasks that could potentially have a negative impact on the company's reputation""",-1,0,0,0,0
"""I'm not open to working with people who do not respect the value of teamwork and collaboration""",-1,0,0,0,0
